ID_sportsman,Name,Sex,Sport
126100,Vctor Daniel Vernk Grunmann,M,Wrestling
126355,Agustn Vidal,M,Handball
126455,Federico Matas Vieyra,M,Handball
126521,Lucas Martn Vila,M,Hockey
126522,Matas Damin Vila,M,Hockey
126524,Rodrigo Nicols Vila,M,Hockey
126629,Luis Emilio Villar,M,Basketball
126915,Juan Manuel Vivaldi,M,Hockey
127122,Rubn Oscar Voisard Rzola,M,Canoeing
127301,Lucina von der Heyde,F,Hockey
127711,Paola Vukojicic,F,Hockey
127859,Carlos E. Wagenpfeil,M,Volleyball
128326,Catalina Walther,F,Sailing
128700,Gustavo Warburg Trucco,M,Sailing
129116,Carlos Javier Weber,M,Volleyball
129506,Guillermo Weller,M,Athletics
129728,Gregorio Werthein,M,Equestrianism
129729,Lucas Werthein,M,Equestrianism
130256,Leonardo C. Wiernes,M,Volleyball
130444,Luciano Manuel Wilk,M,Rowing
130598,Gisela Williams Camet Bekker,F,Sailing
131165,Solange Maril Witteveen,F,Athletics
131302,Diego Wolf,M,Water Polo
131362,Rubn Oscar Wolkowyski,M,Basketball
132150,Claudio G. Yafuso,M,Judo
133410,Pedro Alberto Yucciolino,M,Rowing
133550,Oscar Yuston,M,Shooting
133581,Mariano Zabaleta,M,Tennis
133582,Pablo Javier Zabaleta Girod,M,Football
133899,Juan Francisco Zanassi,M,Rowing
133930,Alberto E. A. Zanetti Spaggiari,M,Sailing
133933,Javier Adelmar Zanetti,M,Football
133959,Osvaldo Zanni,M,Hockey
133980,Emmanuel Zapata,M,Modern Pentathlon
133981,Fernando Abel Zapata,M,Rowing
134026,Hugo Marcos Zarich,M,Football
135229,Eduardo Jos Zone,M,Equestrianism
135232,Mara Virginia Zonta,F,Beach Volleyball
135408,Claudio F. Zulianello,M,Volleyball
135413,Mara Victoria Zuloaga Arcodia,F,Hockey
135565,Fernando scar Zylberberg,M,Hockey
41610,Mximo Gonzlez Mereira,M,Tennis
101822,Eduardo Martn Rodrguez,M,Tennis
30783,Guillermo Durn,M,Tennis
104707,Jos Luis Salema Abrantes,M,Beach Volleyball
36599,Vctor Hugo Fragola,M,Sailing
79507,Roberto Casimiro Mieres Dasso,M,Sailing
92788,Arnoldo Pekelharing,M,Sailing
17428,Hctor O. Calegaris,M,Sailing
27143,Jorge Alberto del Ro Slas,M,Sailing
101089,Rodolfo Ricardo Rivademar Bravo,M,Sailing
431,Narek Abgaryan,M,Boxing
943,Arman Adikyan,M,Wrestling
1158,Mamed Aghaev,M,Wrestling
1162,Levon Aghasyan,M,Athletics
2497,Artur Aleksanyan,M,Wrestling
2498,Gevorg Aleksanyan,M,Weightlifting
2499,Ruben Aleksanyan,M,Weightlifting
3519,Roman Amoyan,M,Wrestling
5414,Migran Arutyunyan,M,Wrestling
6055,Aram Avagyan,M,Boxing
6070,"Nazeli ""Nazik"" Avdalyan",F,Weightlifting
6103,Varduhi Avetisyan,F,Swimming
6146,Hovhannes Avtandilyan,M,Diving
6431,Hrachik Babayan,M,Shooting
6538,Hovhannes Bachkov,M,Boxing
7052,Norayr Bakhtamyan,M,Shooting
8202,Anahit Barseghyan,F,Swimming
8203,Hovhannes Barseghyan,M,Weightlifting
10299,Martin Berberyan,M,Wrestling
10586,Levan Berianidze,M,Wrestling
19582,Sergo Chakhoyan,M,Weightlifting
20758,Gayane Chiloyan,F,Athletics
25048,Meline Daluzyan,F,Weightlifting
25242,Ashot Danielyan,M,Weightlifting
25243,Hovhannes Danielyan,M,Boxing
25352,Eduard Darbinyan,M,Weightlifting
25360,"Vakhtang ""Vic"" Darchinyan",M,Boxing
25746,Artur Davtyan,M,Gymnastics
25747,Gevorg Davtyan,M,Weightlifting
25748,Hovhannes Davtyan,M,Judo
32515,Robert Emmiyan,M,Athletics
36302,Denis Forov,M,Wrestling
38178,Haykaz Galstyan,M,Wrestling
38180,Vaghinak Galstyan,M,Wrestling
39275,Houry A. Gebeshian,F,Gymnastics
39339,Levon Geghamyan,M,Wrestling
39894,Arayik Gevorgyan,M,Wrestling
39895,Arsen Gevorgyan,M,Judo
39896,Artur Gevorgyan,M,Boxing
39897,Edgar Gevorgyan,M,Weightlifting
39960,Armen Ghazaryan,M,Weightlifting
39961,Arsen Ghazaryan,M,Cycling
39962,Marine Ghazaryan,F,Athletics
39963,Mekhak Ghazaryan,M,Boxing
42922,Aghvan Grigoryan,M,Weightlifting
43348,Vladimir Yuryevich Grushikhin,M,Canoeing
44401,Arusyak Gyulbudaghyan,F,Diving
44909,Andranik Hakobyan,M,Boxing
45208,Eduard Hambardzumyan,M,Boxing
46345,Kristine Harutyunyan,F,Athletics
46346,Lilit Harutyunyan,F,Athletics
46872,Arshak Hayrapetyan,M,Wrestling
50289,Artur Hovhannisyan,M,Boxing
50291,Zhirayr Hovhannisyan,M,Wrestling
53054,Mihran Jaburyan,M,Wrestling
53749,Melik Janoyan,M,Athletics
54052,Hrachik Javakhyan,M,Boxing
56244,Arsen Julfalakyan,M,Wrestling
57478,"Aleksandr ""Alex"" Karapetyan",M,Weightlifting
57479,Andranik Karapetyan,M,Weightlifting
58963,Georgy Vazhayevich Ketoyev,M,Wrestling
59015,Ara Khachatryan,M,Weightlifting
59017,Gagik Khachatryan,M,Weightlifting
59020,Ani Khachikyan,F,Athletics
59484,Diana Khubeseryan,F,Athletics
59501,Hripsime Khurshudyan,F,Weightlifting
62282,Mikayel Koloyan,M,Swimming
65521,Khachatur Kyapanaktsyan,M,Weightlifting
74642,Aghasi Manukyan,M,Wrestling
74643,Anush Manukyan,F,Swimming
74644,Maksim Manukyan,M,Wrestling
74645,Mkhitar Razmikovich Manukyan,M,Wrestling
74646,Samvel Manukyan,M,Wrestling
74957,Dimitri Margaryan,M,Swimming
74958,Vladimir Margaryan,M,Boxing
75174,Suren Markosyan,M,Wrestling
75925,Armen Martirosyan,M,Athletics
75926,Simon Martirosyan,M,Weightlifting
75927,Tigran Gevorg Martirosyan,M,Weightlifting
75928,Tigran Varban Martirosyan,M,Weightlifting
78442,Arsen Melikyan,M,Weightlifting
78859,Harutyun Merdinyan,M,Gymnastics
79654,Yuliana Mikheeva,F,Swimming
79836,Israel Militosyan,M,Weightlifting
80107,Gor Minasyan,M,Weightlifting
80305,Arakel Mirzoyan,M,Weightlifting
80667,Vahan Mkhitaryan,M,Swimming
80668,Armen Mkrtchyan,M,Wrestling
80707,Garnik Mnatsakanyan,M,Wrestling
80708,Karen Mnatsakanyan,M,Wrestling
83259,Nshan Munchyan,M,Boxing
84415,Aleksan Nalbandyan,M,Boxing
84616,Anna Nasilyan,F,Athletics
84860,Armen Nazaryan,M,Judo
84861,Armen Lyudvikovich Nazaryan,M,Wrestling
87383,Hajimurad Nurmagomedov,M,Wrestling
90589,Vardan Pahlevanyan,M,Athletics
91312,Lernik Papyan,M,Boxing
92077,Yury Patrikeyev,M,Wrestling
93953,Hrachya Petikyan,M,Shooting
94092,Rudik Petrosyan,M,Weightlifting
95658,Shirak Poghosyan,M,Athletics
95659,Sona Poghosyan,F,Weightlifting
98601,Aram Ramazyan,M,Boxing
104218,Davit Safaryan,M,Wrestling
105086,Rafayel Samurgashev,M,Wrestling
105777,Arsen Sargsyan,M,Athletics
105780,Norayr Sargsyan,M,Gymnastics
105781,Sargis Sargsyan,M,Tennis
109309,Amaliya Sharoyan,F,Athletics
125215,Ara Vardanyan,M,Weightlifting
125216,Norayr Vardanyan,M,Weightlifting
125219,Hovhannes Varderesyan,M,Wrestling
127543,Vardan Voskanyan,M,Judo
132771,Hayk Yeghiazaryan,M,Weightlifting
132772,Tsolak Yeghishyan,M,Wrestling
132847,Harutyun Yenokyan,M,Wrestling
132874,Arman Yeremyan,M,Taekwondo
11818,Davy Rolando Bisslik,M,Swimming
26789,"Pierre Eric Omar ""Peppie"" de Windt",M,Athletics
28742,Lucien Pedro Lodevicus Dirksz,M,Cycling
34119,"Isnardo Enrike ""Junior"" Faro",M,Weightlifting
39328,Luz Marina Virginia Geerman,F,Athletics
47723,Carl Henriquez,M,Weightlifting
53804,Miguel Janssen,M,Athletics
56404,Roger Andr Jurriens,M,Sailing
67512,Jemal E. le Grand,M,Swimming
71459,Roswitha Lopez,F,Synchronized Swimming
73283,"Victor ""Bito"" Maduro",M,Judo
76323,Jayme Mata,M,Judo
78452,"Cornelia Marina ""Lia"" Melis",F,Athletics
85006,Jeffrey Reginald Nedd,M,Boxing
94911,Monica Fiorella Pimentel Rodriguez,F,Taekwondo
96058,Allyson Ponson,F,Swimming
100251,"Kimball Peter ""Kim"" Reynierse",M,Athletics
101848,Richard Rodriguez,M,Athletics
102430,Jan Roodzant,M,Swimming
107519,Mikel Schreuders,M,Swimming
119766,Austin Thomas,M,Fencing
120137,Yvette Thuis,F,Synchronized Swimming
124142,Philipine van Aanholt,F,Sailing
124290,Daniella van den Berg,F,Swimming
124467,Nicole van der Velden,F,Sailing
124970,Gerard Leendert van Vliet,M,Cycling
126803,Fiderd Vis,M,Judo
126854,Thijs Visser,M,Sailing
127645,Roshendra Julienne Mercedes Vrolijk,F,Swimming
128659,Javier Wanga,M,Judo
129803,Hubert Wester,M,Boxing
1039,Silulu A'etonu (-Grey),F,Judo
15515,Eric Brown,M,Weightlifting
33609,Elama Fa'atonu,M,Athletics
33613,Lopesi Faagu,M,Weightlifting
33964,Gary M. Fanelli,M,Athletics
34106,Virginia Farmer,F,Swimming
36177,Megan Fonteno,F,Swimming
40766,Stewart Michael Glenister,M,Swimming
56307,Tanumafili Malietoa Jungblut,M,Weightlifting
66076,Eleei Lalio,M,Weightlifting
68453,Anthony Toi Leiato,M,Athletics
70546,Anthony Liu,M,Judo
71821,Robert Lowrance,M,Sailing
73392,Jordan Mageo,F,Athletics
76145,Maselino Francis Masoe Fao,M,Boxing
76146,"Michaelo Francis ""Mika"" Masoe Fao",M,Boxing
80344,Lisa Vasa Misipeka (-Allen),F,Athletics
84334,Kelsey Nakanelua,M,Athletics
97567,Louis Purcell,M,Wrestling
105469,Shanahan Sakofalefatu Sanitoa,M,Athletics
110420,Isaac Phillipjunio Silafau,M,Athletics
111331,Alesana Sione,M,Wrestling
118820,Fua Logo Tavui,M,Sailing
120415,Tauama Timoti,M,Weightlifting
122663,Kuresa Matagisila Tupua,M,Archery
128919,Benjamin Waterhouse,M,Judo
129283,Ching Mou Wei,M,Swimming
143,"Desmond ""Des"" Abbott",M,Hockey
252,Youcef Abdi,M,Athletics
257,Ali Abdo,M,Wrestling
465,"Matthew ""Matt"" Abood",M,Swimming
805,April Jane Adams,F,Diving
817,"Gerard ""Gerry"" Adams",M,Fencing
823,Liam Adams,M,Athletics
824,Luke Kendall Adams,M,Athletics
828,Maureen Adams,F,Archery
834,Paul Adams,M,Shooting
835,"Phillip Maxwell ""Phil"" Adams",M,Shooting
868,"Frances ""Fran"" Adcock",F,Swimming
1186,Paul Agostino,M,Football
1311,"Nicholas Mark ""Nick"" A'Hern",M,Athletics
1312,Michael H. G. Ah Matt,M,Basketball
1534,Brett Aitken,M,Cycling
1620,Bruce Robert Akers,M,Wrestling
2221,Dianne Marie Alagich,F,Football
2321,Fiona Albert,F,Rowing
2439,Brett Alderman,M,Volleyball
2442,Olympia Aldersey,F,Rowing
2548,Fiona Michelle Alessandri (-Wildy),F,Swimming
2562,"Fleming ""Alex"" Alexander",M,Swimming
2581,"Timothy ""Tim"" Alexander",M,Sailing
2696,Peter Ali,M,Basketball
2802,Donald John Allan,M,Cycling
2850,"Kate Ruth ""Katie"" Allen",F,Hockey
2857,Malcolm Allen,M,Swimming
2858,"Ian Graeme Keith ""Mick"" Allen",M,Rowing
2860,Monique Marie Allen,F,Gymnastics
2875,"Sandra Louise ""Sandy"" Allen-Lewis",F,Softball
2885,Laura Colleen Gloria Alleway,F,Football
2928,"Edward James ""Ted"" Allsopp",M,Athletics
3015,John Aloisi,M,Football
3016,Ross Aloisi,M,Football
3054,Uzodinma Anthony Alozie,M,Athletics
3347,Eloise Michelle Amberger,F,Synchronized Swimming
3462,"Timothy ""Tim"" Amitrano",M,Equestrianism
3494,"Judith Florence ""Judy"" Amoore-Pollock",F,Athletics
3711,David Emil Andersen,M,Basketball
3800,"Christopher Daniel ""Chris"" Anderson",M,Athletics
3803,Craig Anthony Anderson,M,Baseball
3809,David Lennon James Anderson,M,Athletics
3825,Jenny-Lyn Anderson,F,Synchronized Swimming
3831,John Edward Anderson,M,Sailing
3843,"Marcus ""Mark"" Anderson",M,Swimming
3859,John Scott Anderson,M,Sailing
3864,"Thomas James ""Tom"" Anderson",M,Sailing
3877,Kate Suzanne Anderson-Richardson,F,Athletics
3978,Ramon Dean Andersson,M,Canoeing
4145,"Janice ""Jan"" Andrew (-Thornett)",F,Swimming
4147,Robert Andrew,M,Hockey
4152,Jake Andrewartha,M,Judo
4163,"Michelle ""Shelley"" Andrews (-Mitchell)",F,Hockey
4164,"Susan Elizabeth ""Sue"" Andrews",F,Athletics
4250,David J. Anear,M,Archery
4413,Ashlee Ankudinoff,F,Cycling
4414,Justin John Anlezark,M,Athletics
4418,Alyson Regina Annan,F,Hockey
4427,"Harry Maxwell ""Max"" Annett",M,Rowing
4433,"Christine Frances ""Chris"" Annison-Stanton",F,Athletics
4474,"Christopher John ""Chris"" Anstey",M,Basketball
4511,Mark Anthony,M,Judo
4561,Peter Thomas Antonie,M,Rowing
4812,Zlatko Arambasic,M,Football
4818,Zoe Arancini,F,Water Polo
5096,Simon Graham Arkell,M,Athletics
5113,"Catherine Marie Joelle ""Cath"" Arlove",F,Judo
5114,Vyninka Rae Robyn Arlow,F,Diving
5158,Duncan John D'Arcy Armstrong,M,Swimming
5163,"Jennifer Margaret ""Jenny"" Armstrong",F,Sailing
5181,Daniel Arnamnart,M,Swimming
5223,Graham James Arnold,M,Football
5227,Mackenzie Elizabeth Arnold,F,Football
5231,Scott Edward Arnold,M,Fencing
5305,"Jessica Nicole ""Nic"" Arrold",F,Hockey
5376,Wayne Arthurs,M,Tennis
5532,Glenn Ashby,M,Sailing
5541,Simon Carl Asher,M,Water Polo
5577,Jessica Ashwood,F,Swimming
5650,Dina Aspandiyarova,F,Shooting
5820,Courtney Atkinson,M,Triathlon
5828,John David Atkinson,M,Athletics
5851,Teneal Attard,F,Hockey
6023,Ben Austin,M,Sailing
6033,"Stephen John ""Steve"" Austin",M,Athletics
6254,Marian Aylmore (Bell-),F,Hockey
6457,Mark Tony Babic,M,Football
6508,Janni Bach,F,Handball
6515,Peter Bach,M,Handball
6618,"Christopher Gerald ""Chris"" Bacon",M,Judo
6621,Kevin Ashley Bacon,M,Equestrianism
6660,Joel Baden,M,Athletics
6742,"Ronald ""Ron"" Baensch",M,Cycling
6776,Nathan Baggaley,M,Canoeing
6802,John R. Baguley,M,Athletics
6877,Andrew James Baildon,M,Swimming
6910,Tanya Bailey,F,Cycling
6913,Ryan Bailie,M,Triathlon
6924,"William John ""Will"" Baillieu",M,Rowing
6934,Angie Lee Bainbridge,F,Swimming
6943,"Donald George ""Don"" Baird",M,Athletics
6945,"Malcolm David ""Mal"" Baird",M,Athletics
6946,Robert Alexander Baird,M,Cycling
6949,Cameron David Bairstow,M,Basketball
6960,Cristian Bajan,M,Handball
7010,Bevyn H. Baker,M,Athletics
7016,Georgia Baker,F,Cycling
7036,Simon Francis Baker,M,Athletics
7039,Vanessa Anne Baker,F,Diving
7080,Robin Bakker,M,Rowing
7111,Carmel Bakurski,F,Hockey
7237,Natalie Bale,F,Rowing
7250,Grant Robert Balfour,M,Baseball
7284,Robert Ball,M,Judo
7291,Ibrahim Balla,M,Boxing
7310,Robert John Ballard,M,Athletics
7346,Darren Balmforth,M,Rowing
7364,"Suzanne Elspeth ""Suzy"" Balogh",F,Shooting
7432,David Phillip Bamford,M,Badminton
7546,Graeme Lachlan Banks,M,Diving
7548,"Suzanne Jane ""Sue"" Banks (Muehlberg-)",F,Shooting
7563,Jarrod Bannister,M,Athletics
7585,Sarah Banting,F,Rowing
7741,"Anthony Kenneth ""Tony"" Barber",M,Boxing
7799,Kate Barclay,F,Canoeing
7893,Natasha Jane Barker,F,Weightlifting
7922,David Barlow,M,Basketball
7937,Elisa Barnard,F,Archery
7951,David Paul Barnes,M,Archery
7959,Jo-Anne Barnes,F,Swimming
7966,"Nicol ""Nicky"" Barnes",M,Water Polo
7976,Christine P. Barnetson (-Morrison),F,Swimming
7982,Madeleine Eve Barnett (Bollinger-),F,Diving
7988,Steven John Barnett,M,Diving
7990,"Anthony ""Tony"" Barnett",M,Basketball
7993,Tamsin Barnett-Hinchley,F,Volleyball
8051,Bronte Amelia Arnold Barratt,F,Swimming
8096,Gerard Barrett,M,Athletics
8116,Robert Gordon Barrie,M,Modern Pentathlon
8194,Raymond Barry,M,Wrestling
8230,Caroline Bartasek,F,Taekwondo
8314,Frank Bartolillo,M,Fencing
8326,Clive Barton,M,Shooting
8329,George Raymond Barton,M,Shooting
8450,Adam Edward Basil,M,Athletics
8482,Russell Basser,M,Water Polo
8535,Colin Batch,M,Hockey
8555,"Katherine Linsey ""Kate"" Bates",F,Cycling
8590,Suzy Batkovic (-Brown),F,Basketball
8595,Daniel Batman,M,Athletics
8625,Malcolm William Batten,M,Rowing
8629,"James Stewart ""Jim"" Battersby",M,Rowing
8630,Kerry Battersby (-Agg),F,Gymnastics
8735,Crosbie Baulch,M,Canoeing
8782,"Suzanne Carol ""Susie"" Baumer (-Ford)",F,Swimming
8853,Louise Bawden,F,Volleyball
8864,"Kathleen ""Kate"" Baxter",F,Fencing
8908,Donald William Bayley,M,Weightlifting
8910,Ryan Neville Bayley,M,Cycling
8911,Anna Ellen Baylis (-Scheiderbauer),F,Cycling
8914,Kerry Bayliss (-Lindsay),F,Gymnastics
8923,Aron John Baynes,M,Basketball
9013,Gemma Beadsworth,F,Water Polo
9014,Jamie Beadsworth,M,Water Polo
9015,"Daniel ""Dan"" Beahan",M,Boxing
9018,Daniel Beale,M,Hockey
9037,David Beard,M,Volleyball
9041,Colin Kenneth Beashel,M,Sailing
9099,"Joshua ""Josh"" Beaver",M,Swimming
9181,Nicole Elise Beck,F,Rugby Sevens
9193,"Matthew ""Matt"" Beckenham",M,Athletics
9221,"Thomas ""Tom"" Becker",M,Baseball
9241,Amber Gerganiya Beckitt (-Shelley),F,Swimming
9294,"Janice May ""Jan"" Bedford (-Pyke)",F,Gymnastics
9297,Domonic Bedggood,M,Diving
9562,Tracey Lee Belbin,F,Hockey
9563,David Alexander Belcher,M,Rowing
9567,Mathew Belcher,M,Sailing
9632,David Bell,M,Hockey
9645,"Lynette ""Lyn"" Bell (-Chipchase)",F,Swimming
9655,"Robin ""Rob"" Bell",M,Canoeing
9721,Mark Bellofiore,M,Canoeing
9764,Alexander Belonogoff,M,Rowing
9809,Samuel Beltz,M,Rowing
9992,"Thomas Erwin ""Tom"" Bender",M,Basketball
10134,"Gregory Laurie ""Greg"" Benko",M,Fencing
10168,"Gregory Sydney ""Greg"" Bennett",M,Triathlon
10172,Joyce Elaine Bennett (-Sala Tenna),F,Athletics
10178,Mervyn Bennett,M,Equestrianism
10186,Shayne Anthony Bennett,M,Baseball
10225,"Anthony Charles ""Tony"" Benson",M,Athletics
10228,Jake Bensted,M,Judo
10245,Coral Ann Bentley,F,Synchronized Swimming
10246,John Bentley,M,Rowing
10302,Adrian Berce,M,Hockey
10344,Hayley Beresford,F,Equestrianism
10592,Glenn Stuart Beringen,M,Swimming
10603,Klaas Berkeley,M,Sailing
10804,Kevin John Berry,M,Swimming
10922,John Edwin Bertrand,M,Sailing
11007,Petra Besta,F,Handball
11009,John Roderick Bestall,M,Hockey
11043,Francis Mark Bethwaite,M,Sailing
11116,Tully Louise Bevilaqua (Crook-),F,Basketball
11155,Sisay Bezabeh,M,Athletics
11427,Eric James Bigby,M,Athletics
11453,"Alexander Henry ""Alex"" Bijkerk",M,Judo
11512,Errol Bill,M,Hockey
11535,"Raymond Victor ""Ray"" Bilney",M,Cycling
11631,"Maxwell ""Max"" Binnington",M,Athletics
11670,Stephen Bird,M,Canoeing
11673,Dane Alex Bird-Smith,M,Athletics
11699,Damien Birkinhead,M,Athletics
11713,Collis Birmingham,M,Athletics
11714,Warren Allen Birmingham,M,Hockey
11718,Werner Birnbaum,M,Gymnastics
11779,Abby Bishop,F,Basketball
11785,Isobel Bishop,F,Water Polo
11789,"Nicola P. ""Nikki"" Bishop",F,Equestrianism
11794,Steele Roy Bishop,M,Cycling
11797,Nadia Bisiach,F,Table Tennis
11883,Rina Bjarnason,F,Handball
11986,Marilyn Mary Black (-Vassella),F,Athletics
11990,Sharon Lee Black,F,Football
11998,Blake Blackburn,M,Shooting
12003,Michael James Blackburn,M,Sailing
12004,Peter Grant Blackburn,M,Badminton
12016,"Penelope ""Penny"" Blackmore",F,Rhythmic Gymnastics
12041,Milan Blagojevic,M,Football
12053,Adrian Blair,M,Boxing
12070,Christopher John Blake,M,Archery
12117,Sarah Jane Blanck,F,Sailing
12254,Elizabeth Blencowe (-Thompson),F,Canoeing
12266,Andris Blicavs,M,Basketball
12368,"Geoffrey ""Geoff"" Bloomfield",M,Equestrianism
12379,"Anthony Arthur C. ""Tony"" Blue",M,Athletics
12410,"Jennifer ""Jenny"" Blundell",F,Athletics
12421,Madonna Blyth,F,Hockey
12423,Gabrielle Therese Blythe,F,Athletics
12450,Graham Boase,M,Athletics
12490,Jack Bobridge,M,Cycling
12599,Lauren Boden-Wells,F,Athletics
12610,Lee Andrew Bodimeade,M,Hockey
12657,Nicole Jane Boegman-Staines (-Stewart),F,Athletics
12795,Andrew Michael Bogut,M,Basketball
12808,Georgia Bohl,F,Swimming
12925,Peter Bol,M,Athletics
13028,John Bolt,M,Rowing
13061,Sarah Joan Bombell,F,Synchronized Swimming
13119,Graham Francis Bond,M,Gymnastics
13156,Edwina Claire Bone,F,Hockey
13280,Georgia Bonora,F,Gymnastics
13315,Justin Boocock,M,Canoeing
13359,"Joshua ""Josh"" Booth",M,Rowing
13362,"Mitchell Jay ""Mitch"" Booth",M,Sailing
13363,Robert Booth,M,Rowing
13364,Sharon Booth,F,Swimming
13366,William Neal Booth,M,Boxing
13401,Katrin Borchert,F,Canoeing
13566,"Raymond Helmut ""Ray"" Borner",M,Basketball
13590,"Theodore ""Ted"" Boronovskis",M,Judo
13638,Ian Borrows,M,Canoeing
13760,Mark John Bosnich,M,Football
13828,Evelyn Botfield (-Bender),F,Hockey
14055,Raelene Boulton,F,Handball
14126,Glenn Bourke,M,Sailing
14243,Scott Bowden,M,Cycling
14246,Ian Walter John Bowditch,M,Fencing
14251,"Sandra ""Sandi"" Bowen",F,Volleyball
14257,Jodie Bowering,F,Softball
14258,Dianne Marie Bowering-Burge,F,Athletics
14267,Daniel Bowker,M,Canoeing
14283,"Deborah Ann ""Debbie"" Bowman-Sullivan",F,Hockey
14286,"Vernon A. ""Vern"" Bowrey",M,Rowing
14319,Fiona Boyce,F,Hockey
14320,Grant Boyce,M,Hockey
14321,Peter Boyce,M,Athletics
14325,Alana Boyd,F,Athletics
14327,Carla Maree Boyd (Porter-),F,Basketball
14329,Gary Stewart Boyd,M,Sailing
14336,Luke Boyd,M,Boxing
14341,"Raymond ""Ray"" Boyd",M,Athletics
14343,Sean Boyd,M,Water Polo
14364,David Hebbert Boykett,M,Rowing
14372,John Martin Boyle,M,Wrestling
14374,Raelene Ann Boyle,F,Athletics
14377,Ron Boyle,M,Cycling
14412,Vlado Bozinovski,M,Football
14503,Amber Bradley,F,Rowing
14520,Kevin Bradshaw,M,Cycling
14522,Robyn Jean Bradshaw (-Arlow),F,Diving
14524,"Marcus Robert ""Mark"" Bradtke",M,Basketball
14566,Stewart Brain,M,Judo
14612,Karen Patricia  Brancourt (-Pollock),F,Rowing
14816,Frank Brazier,M,Cycling
14823,Kaye J. Breadsell (-Brajkovich),F,Gymnastics
14865,Melissa Breen,F,Athletics
14879,Ashley John Brehaut,M,Badminton
14880,Stuart Charles Brehaut,M,Badminton
14881,"Stephen ""Steve"" Breheny",M,Basketball
14920,Kyla Bremner,F,Wrestling
14944,Ashleigh Jade Brennan,F,Gymnastics
14946,Michael Gene Brennan,M,Hockey
14949,Scott Michael Brennan,M,Rowing
14968,Mark Bresciano,M,Football
14984,"Elizabeth ""Liz"" Brett",F,Volleyball
15006,Graeme Thomas Brewer,M,Swimming
15041,"Thomas Robert ""Tom"" Brice",M,Baseball
15055,Christine Linda Bridge,F,Sailing
15057,Mark Robert Bridge,M,Football
15060,Deonne Ellen Bridger,F,Archery
15083,Jo Brigden-Jones,F,Canoeing
15088,Kim Briggs,F,Handball
15115,"Stephen ""Steve"" Brimacombe",M,Athletics
15158,Kevin James Brislin,M,Cycling
15177,Grant Tyson Brits,M,Swimming
15216,Brittany Broben,F,Diving
15266,Leith Brodie,M,Swimming
15292,Ryan Broekhoff,M,Basketball
15301,Michelle Kathleen Brogan-Griffiths,F,Basketball
15340,"Sandra Anne ""Sandy"" Brondello",F,Basketball
15353,Donald William Brook,M,Shooting
15371,Belinda Brooks,F,Water Polo
15378,"Edmond ""Eddie"" Brooks",M,Water Polo
15387,Neil Brooks,M,Swimming
15394,Travis Neil Brooks,M,Hockey
15416,Alex Jason Brosque,M,Football
15433,"Gregory John ""Greg"" Brough",M,Swimming
15499,"Christopher ""Cris"" Brown",M,Wrestling
15501,Damian Gerard Brown,M,Weightlifting
15527,Graeme Allen Brown,M,Cycling
15533,Ian Warwick Brown,M,Sailing
15534,Ian Robert Brown,M,Swimming
15540,"Joanne ""Jo"" Brown (-Alchin)",F,Softball
15553,Kiel Brown,M,Hockey
15561,Majella Brown,F,Volleyball
15572,"Geoffrey Raymond ""Ray"" Brown",M,Wrestling
15574,Rebecca Kate Brown,F,Swimming
15578,Rodney Brown,M,Equestrianism
15581,"Rosemary Edith Brown (-Alexander, -Fydler)",F,Swimming
15582,Sandra Elizabeth Brown (-Webb),F,Athletics
15588,Steven Brown,M,Judo
15598,Trevor Michael Brown,M,Table Tennis
15599,Victoria Brown,F,Water Polo
15612,Ian Sterry Browne,M,Cycling
15619,Vanessa Carol Browne (-Ward),F,Athletics
15620,"Victor George ""Vic"" Browne",M,Cycling
15623,"Gregory Charles ""Greg"" Browning",M,Hockey
15631,Jemma Brownlow,F,Water Polo
15664,Robert Bruce,M,Swimming
15794,Joel Brunker,M,Boxing
15859,"Calvin Thomas ""C. J."" Bruton, Jr.",M,Basketball
